Ruta de trazo1
X(mm), Y(mm), Z(mm)
22.9456910685024, 4.73884865130705, 6.98129543942465
23.0090073125094, 4.47710661641689, 6.98129543999805
23.0682908459548, 4.21368957858953, 6.98129543936712
23.1234798874092, 3.94866326598317, 6.98129544005814
23.1745137573831, 3.68209523705758, 6.98129543930222
23.2213329556449, 3.4140548399976, 6.98129544012553
23.2638792414203, 3.14461317328345, 6.9812954392299
23.3020957013649, 2.87384303918457, 6.98129544020069
23.3359268218498, 2.60181889949443, 6.98129543914881
23.3653185474436, 2.32861682392824, 6.9812954402848
23.3902183453968, 2.05431444189942, 6.98129543905814
23.4105752545773, 1.77899088658747, 6.98129544036659
23.4263399423459, 1.50272674355436, 6.98129543894911
23.4374647439491, 1.22560399117028, 6.9812954404922
23.4439037121007, 0.947705946825821, 6.98129543883534
23.4456126472023, 0.669117204476975, 6.98129543923274
23.4425491373482, 0.38992357789346, 6.98129543969138
23.4346725851492, 0.110212038559198, 6.98129543969775
23.4219442335564, -0.169929345745125, 6.98129543968242
23.4043271878186, -0.450411472995058, 6.9812954402036
23.3817864336557, -0.731144269456166, 6.98129544038982
23.3542888502438, -1.0120367532804, 6.98129544006354
23.3218032198315, -1.29299709825083, 6.981295439899
23.2843002341717, -1.57393269734258, 6.98129543970467
23.2417524956065, -1.85475022732225, 6.98129544017452
23.1941345159435, -2.13535571261446, 6.98129543999317
23.1414227087972, -2.41565459028629, 6.98129543977334
23.0835953797879, -2.69555177435747, 6.98129544037122
23.0206327131225, -2.97495171979171, 6.98129544017923
22.95251675119, -3.25375848749039, 6.98129543966876
22.8792313716819, -3.53187580851299, 6.98129544060119
22.8007622630139, -3.80920714692648, 6.98129543861596
22.7170968856882, -4.08565576619827, 6.98129543967528
22.6282244429101, -4.36112478979001, 6.98129544081281
22.5341358354361, -4.63551726577567, 6.98129543836296
22.4348236099804, -4.90873623141288, 6.98129543857189
22.3302819133318, -5.1806847731502, 6.98129544069649
22.2205064335528, -5.45126608900028, 6.98129543802045
22.1054943258941, -5.72038355376047, 6.98129543966088
21.98524415401, -5.9879407756921, 6.98129544098227
21.8597558056816, -6.2538416596218, 6.98129543751392
21.729030400041, -6.51799046959997, 6.981295439635
21.5930702072996, -6.7802918837045, 6.98129544137865
21.4518785384408, -7.04065105589929, 6.98129543667332
